,Id,Age,Rank,Year,Time,Pace,Sex,Temp,halfMarathonTime,yrsSinceLast,raceCount,prevRaceCount,nTime,nPace,nRank
34749,26495,30,1821,2014,16912,645,1,22.8,,0,1,0,0.513979101949,0.34231340587,0.342105263158
34750,26496,40,168,2015,12270,468,0,11.7,,1,2,1,0.0606831395349,0.14633492823,0.146439317954
34751,26496,40,363,2014,13364,510,0,22.8,,0,2,0,0.10223100819,0.199863492191,0.2
34752,26497,30,1773,2014,16835,642,0,22.8,,0,1,0,0.50042360915,0.339221905488,0.338947368421
34753,26498,50,294,2014,13076,499,1,22.8,,0,2,0,0.0827449872917,0.188300477777,0.188421052632
34754,26498,50,269,2015,12793,488,1,11.7,,1,2,1,0.0973837209302,0.166354066986,0.166499498495
34755,26499,65,2865,2014,19858,757,1,22.8,,0,1,0,0.808811070319,0.460593407476,0.46
34756,26500,15,1825,2014,16917,645,1,22.8,,0,1,0,0.515108726348,0.342514152648,0.342105263158
34757,26501,35,2799,2014,19639,749,1,22.8,,0,2,0,0.790172267721,0.451800698599,0.451578947368
34758,26501,35,2443,2015,20180,770,1,11.7,,1,2,1,0.887354651163,0.449110047847,0.449348044132
34759,26502,45,2080,2014,17514,668,0,22.8,,0,1,0,0.587122281841,0.366483317943,0.366315789474
34760,26503,20,3401,2014,22431,856,0,22.8,,0,1,0,0.960180739904,0.563897699442,0.564210526316
34761,26504,70,2327,2014,18124,691,1,22.8,,0,1,0,0.656876588534,0.39097442486,0.390526315789
34762,26505,50,1148,2014,15460,590,0,22.8,,0,1,0,0.323919796668,0.284016541535,0.284210526316
34763,26506,60,2152,2014,17690,675,1,22.8,,0,1,0,0.607455521039,0.373549604529,0.373684210526
34764,26507,50,2502,2014,18659,712,1,22.8,,0,1,0,0.706297656029,0.412454330108,0.412631578947
34765,26508,55,2763,2014,19544,745,1,22.8,,0,1,0,0.780005648122,0.447986509817,0.447368421053
34766,26509,35,2090,2014,17531,669,0,22.8,,0,1,0,0.589946342841,0.367165856988,0.367368421053
34767,26510,30,1529,2014,16309,622,1,22.8,,0,1,0,0.431516520757,0.318103344441,0.317894736842
34768,26511,35,2240,2014,17909,683,1,22.8,,0,1,0,0.632307257837,0.382342313406,0.382105263158
34769,26512,20,2820,2014,19720,752,1,22.8,,0,1,0,0.79610279582,0.455052796403,0.454736842105
34770,26513,30,3316,2014,21875,834,1,22.8,,0,1,0,0.936176221406,0.541574657727,0.541052631579
34771,26514,55,1706,2015,16752,639,1,11.7,,1,2,1,0.619549418605,0.317894736842,0.317953861585
34772,26514,55,2969,2014,20179,770,1,22.8,,0,2,0,0.838181304716,0.473481350624,0.473684210526
34773,26515,35,1117,2014,15403,587,0,22.8,,0,1,0,0.315165207568,0.281728028265,0.281052631579
34774,26516,35,1403,2014,16076,613,0,22.8,,0,1,0,0.39593335216,0.308748544586,0.308421052632
34775,26517,35,2384,2014,18298,698,1,22.8,,0,1,0,0.672973736233,0.397960412735,0.397894736842
34776,26518,30,1330,2014,15931,608,1,22.8,,0,1,0,0.375317706862,0.302926888023,0.303157894737
34777,26519,30,903,2014,14880,567,1,22.8,,0,1,0,0.254730302175,0.260729915285,0.26
34778,26520,35,2784,2014,19586,747,0,22.8,,0,2,0,0.785936176221,0.449672782752,0.449473684211
34779,26520,35,162,2015,12247,467,0,11.7,,1,2,1,0.0585029069767,0.145454545455,0.145436308927
34780,26521,45,3386,2014,22314,851,0,22.8,,0,1,0,0.955944648404,0.559200224836,0.558947368421
34781,26522,45,2225,2014,17882,682,1,22.8,,0,1,0,0.628071166337,0.381258280805,0.381052631579
34782,26523,25,2159,2014,17707,675,0,22.8,,0,1,0,0.609432363739,0.374232143574,0.373684210526
34783,26524,35,2667,2014,19249,734,1,22.8,,0,1,0,0.752894662525,0.436142449914,0.435789473684
34784,26525,30,2973,2014,20196,770,1,22.8,,0,1,0,0.839310929116,0.47416388967,0.473684210526
34785,26526,25,529,2014,13879,529,1,22.8,,0,1,0,0.149110420785,0.220540410326,0.22
34786,26527,30,793,2014,14596,557,1,22.8,,0,1,0,0.223665631178,0.249327498294,0.249473684211
34787,26528,40,1563,2014,16377,625,1,22.8,,0,1,0,0.441118328156,0.320833500622,0.321052631579
34788,26529,35,344,2014,13307,507,0,22.8,,0,1,0,0.0968652922903,0.197574978922,0.196842105263
34789,26530,25,3099,2014,20633,787,1,22.8,,0,2,0,0.874894097713,0.491709158068,0.491578947368
34790,26530,25,1769,2015,16969,647,1,11.7,,1,2,1,0.642441860465,0.326200956938,0.325977933801
34791,26531,25,3355,2014,22087,843,0,22.8,,0,1,0,0.947190059305,0.550086321115,0.550526315789
34792,26532,25,2142,2014,17665,674,0,22.8,,0,1,0,0.60463146004,0.372545870639,0.372631578947
34793,26533,55,2129,2014,17620,672,0,22.8,,0,1,0,0.60096018074,0.370739149637,0.370526315789
34794,26534,35,505,2014,13816,527,0,22.8,,0,1,0,0.142332674386,0.218011000923,0.217894736842
34795,26535,35,2266,2014,17962,685,0,22.8,,0,1,0,0.639649816436,0.384470229253,0.384210526316
34796,26536,25,1312,2014,15889,606,1,22.8,,0,1,0,0.370234397063,0.301240615088,0.301052631579
34797,26537,35,2253,2014,17936,684,1,22.8,,0,1,0,0.635978537136,0.383426346007,0.383157894737
34798,26538,40,583,2014,14038,535,1,22.8,,0,1,0,0.164360350184,0.226924157867,0.226315789474
34799,26539,40,481,2014,13748,524,1,22.8,,0,1,0,0.135554927986,0.215280844742,0.214736842105
34800,26540,40,1528,2014,16307,622,1,22.8,,0,1,0,0.431234114657,0.31802304573,0.317894736842
34801,26541,50,2844,2014,19780,754,0,22.8,,0,1,0,0.80288054222,0.457461757739,0.456842105263
34802,26542,30,1909,2014,17137,654,0,22.8,,0,1,0,0.538830838746,0.35134701088,0.351578947368
34803,26543,25,219,2014,12696,484,0,22.8,,0,1,0,0.0615645297938,0.173043722648,0.172631578947
34804,26544,35,797,2014,14605,557,1,22.8,,0,1,0,0.224795255578,0.249688842494,0.249473684211
34805,26545,25,3183,2014,21122,806,1,22.8,,0,1,0,0.89861621011,0.511342192958,0.511578947368
34806,26546,30,186,2014,12590,480,1,22.8,,0,1,0,0.0522451284948,0.168787890954,0.168421052632
34807,26547,30,2402,2014,18341,700,1,22.8,,0,1,0,0.678057046032,0.399686835026,0.4
34808,26548,40,759,2014,14499,553,0,22.8,,0,1,0,0.214063823779,0.2454330108,0.245263157895
34809,26549,50,381,2014,13442,513,1,22.8,,0,1,0,0.107314317989,0.202995141928,0.203157894737
34810,26550,30,1307,2014,15878,606,0,22.8,,0,1,0,0.368822366563,0.300798972176,0.301052631579
34811,26551,50,2134,2014,17633,673,0,22.8,,0,1,0,0.60237221124,0.371261091259,0.371578947368
34812,26552,25,1431,2014,16121,615,0,22.8,,0,1,0,0.40384072296,0.310555265588,0.310526315789
34813,26553,35,1390,2014,16061,613,1,22.8,,0,1,0,0.392262072861,0.308146304252,0.308421052632
34814,26554,25,1066,2014,15284,583,1,22.8,,0,1,0,0.30076249647,0.276950254948,0.276842105263
34815,26555,25,2598,2014,19010,725,0,22.8,,0,1,0,0.733408641627,0.426546753925,0.426315789474
34816,26556,30,1683,2014,16628,634,0,22.8,,0,1,0,0.475007060152,0.330910988879,0.330526315789
34817,26557,50,3092,2014,20614,786,1,22.8,,0,1,0,0.872917255013,0.490946320312,0.490526315789
34818,26558,40,546,2014,13945,532,1,22.8,,0,1,0,0.153911324485,0.223190267796,0.223157894737
34819,26559,15,2673,2014,19259,735,0,22.8,,0,1,0,0.754589099125,0.43654394347,0.436842105263
34820,26560,40,1296,2014,15851,605,1,22.8,,0,1,0,0.365715899463,0.299714939575,0.3
34821,26561,20,819,2014,14678,560,1,22.8,,0,1,0,0.231008189777,0.252619745453,0.252631578947
34822,26562,45,2046,2014,17442,665,1,22.8,,0,1,0,0.577520474442,0.363592564339,0.363157894737
34823,26563,50,369,2014,13383,510,1,22.8,,0,1,0,0.10392544479,0.200626329947,0.2
34824,26564,30,3404,2014,22458,857,1,22.8,,0,1,0,0.961027958204,0.564981732043,0.565263157895
34825,26565,20,3505,2014,23547,898,0,22.8,,0,1,0,0.989550974301,0.608704380295,0.608421052632
34826,26566,45,2566,2014,18884,720,0,22.8,,0,1,0,0.724371646428,0.421487935119,0.421052631579
34827,26567,40,2806,2014,19676,751,0,22.8,,0,1,0,0.792149110421,0.453286224756,0.453684210526
34828,26568,40,3078,2014,20574,785,1,22.8,,0,1,0,0.868963569613,0.489340346087,0.489473684211
34829,26569,50,1805,2014,16884,644,1,22.8,,0,1,0,0.509460604349,0.341189223913,0.341052631579
34830,26570,35,1904,2014,17131,653,1,22.8,,0,1,0,0.537418808246,0.351106114747,0.350526315789
34831,26571,45,2524,2014,18728,714,1,22.8,,0,1,0,0.712510590229,0.415224635645,0.414736842105
34832,26572,30,474,2014,13719,523,1,22.8,,0,1,0,0.133578085287,0.21411651343,0.213684210526
34833,26573,50,2132,2014,17629,672,1,22.8,,0,1,0,0.60180739904,0.371100493837,0.370526315789
34834,26574,25,916,2014,14906,568,0,22.8,,0,1,0,0.258401581474,0.261773798531,0.261052631579
34835,26575,40,2015,2014,17352,662,1,22.8,,0,1,0,0.568765885343,0.359979122335,0.36
34836,26576,45,1574,2014,16395,625,1,22.8,,0,1,0,0.444224795256,0.321556189023,0.321052631579
34837,26577,45,2571,2014,18895,721,1,22.8,,0,1,0,0.725783676927,0.42192957803,0.422105263158
34838,26578,25,2830,2014,19734,753,0,22.8,,0,1,0,0.79892685682,0.455614887381,0.455789473684
34839,26579,35,889,2014,14853,566,1,22.8,,0,1,0,0.250776616775,0.259645882684,0.258947368421
34840,26580,50,875,2014,14816,565,1,22.8,,0,1,0,0.246822931375,0.258160356526,0.257894736842
34841,26581,35,359,2014,13357,509,1,22.8,,0,1,0,0.10110138379,0.199582446702,0.198947368421
34842,26582,50,2803,2014,19658,750,0,22.8,,0,1,0,0.791301892121,0.452563536355,0.452631578947
34843,26583,40,2203,2014,17809,679,1,22.8,,0,1,0,0.621858232138,0.378327377846,0.377894736842
34844,26584,35,497,2014,13789,526,1,22.8,,0,1,0,0.140073425586,0.216926968322,0.216842105263
34845,26585,50,2445,2014,18492,705,1,22.8,,0,1,0,0.690200508331,0.405749387722,0.405263157895
34846,26586,30,3016,2014,20344,776,0,22.8,,0,1,0,0.851454391415,0.480105994299,0.48
34847,26587,50,3184,2014,21132,806,1,22.8,,0,1,0,0.89889861621,0.511743686514,0.511578947368
34848,26588,25,1536,2014,16320,622,1,22.8,,0,1,0,0.433493363457,0.318544987353,0.317894736842
34849,26589,60,925,2014,14924,569,1,22.8,,0,1,0,0.260943236374,0.262496486931,0.262105263158
34850,26590,25,3005,2014,20305,775,1,22.8,,0,1,0,0.848347924315,0.47854016943,0.478947368421
34851,26591,25,2442,2014,18476,705,0,22.8,,0,1,0,0.689353290031,0.405106998033,0.405263157895
34852,26592,35,151,2014,12346,471,0,22.8,,0,1,0,0.0423609149958,0.158991448187,0.158947368421
34853,26593,35,3467,2014,23106,881,1,22.8,,0,1,0,0.978819542502,0.590998514474,0.590526315789
34854,26594,25,2737,2014,19466,742,0,22.8,,0,1,0,0.772663089523,0.444854860079,0.444210526316
34855,26595,40,1126,2014,15425,588,1,22.8,,0,2,0,0.317706862468,0.282611314088,0.282105263158
34856,26595,40,1278,2015,15602,595,1,11.7,,1,2,1,0.464026162791,0.273875598086,0.273821464393
34857,26596,40,1366,2014,16003,610,0,22.8,,0,1,0,0.385484326461,0.305817641627,0.305263157895
34858,26597,20,2464,2014,18543,707,1,22.8,,0,1,0,0.69556622423,0.407797004858,0.407368421053
34859,26598,30,3234,2014,21414,817,1,22.8,,0,1,0,0.913018921209,0.523065804794,0.523157894737
34860,26599,20,1725,2015,16846,642,1,11.7,,1,2,1,0.626453488372,0.321492822967,0.320962888666
34861,26599,20,968,2014,15040,574,1,22.8,,0,2,0,0.273086698673,0.267153812181,0.267368421053
34862,26600,25,724,2014,14419,550,1,22.8,,0,1,0,0.20417961028,0.242221062352,0.242105263158
34863,26601,50,1926,2014,17186,655,1,22.8,,0,1,0,0.543631742446,0.353314329305,0.352631578947
34864,26602,35,1920,2014,17179,655,1,22.8,,0,1,0,0.541937305846,0.353033283816,0.352631578947
34865,26603,30,3153,2014,20957,799,0,22.8,,0,1,0,0.890144027111,0.504717549283,0.504210526316
34866,26604,25,54,2014,11340,432,1,22.8,,0,1,0,0.0149675232985,0.118601196451,0.117894736842
34867,26605,30,1598,2014,16425,626,0,22.8,,0,1,0,0.451002541655,0.322760669691,0.322105263158
34868,26606,40,2035,2014,17413,664,0,22.8,,0,1,0,0.574414007343,0.362428233027,0.362105263158
34869,26607,45,2700,2014,19322,737,1,22.8,,0,2,0,0.762214063824,0.439073352873,0.438947368421
34870,26607,45,2297,2015,19342,738,1,11.7,,1,2,1,0.834302325581,0.417033492823,0.417251755266
34871,26608,50,2472,2014,18564,708,1,22.8,,0,1,0,0.69782547303,0.408640141326,0.408421052632
34872,26609,40,87,2014,11753,448,1,22.8,,0,1,0,0.0242869245976,0.135182880315,0.134736842105
34873,26610,55,3089,2014,20601,786,0,22.8,,0,2,0,0.872070036713,0.490424378689,0.490526315789
34874,26610,55,2401,2015,19839,757,0,11.7,,1,2,1,0.872093023256,0.436057416268,0.43630892678
34875,26611,35,371,2014,13397,511,0,22.8,,0,1,0,0.10449025699,0.201188420926,0.201052631579
34876,26612,20,878,2014,14825,565,1,22.8,,0,1,0,0.247670149675,0.258521700727,0.257894736842
34877,26613,30,1708,2014,16687,636,1,22.8,,0,1,0,0.482067212652,0.333279800859,0.332631578947
34878,26614,30,632,2014,14157,540,1,22.8,,0,1,0,0.178198249082,0.231701931184,0.231578947368
34879,26615,40,780,2014,14549,555,0,22.8,,0,1,0,0.219994351878,0.24744047858,0.247368421053
34880,26616,35,2273,2014,17973,686,1,22.8,,0,1,0,0.641626659136,0.384911872164,0.385263157895
34881,26617,40,2986,2014,20237,772,1,22.8,,0,1,0,0.842982208416,0.475810013249,0.475789473684
34882,26618,40,1771,2014,16834,642,1,22.8,,0,1,0,0.49985879695,0.339181756133,0.338947368421
34883,26619,40,2795,2014,19621,748,1,22.8,,0,2,0,0.789042643321,0.451078010198,0.450526315789
34884,26619,40,2322,2015,19424,741,1,11.7,,1,2,1,0.843386627907,0.420172248804,0.420260782347
34885,26620,40,3428,2014,22680,865,1,22.8,,0,1,0,0.967805704603,0.573894888987,0.573684210526
34886,26621,20,1210,2014,15594,595,1,22.8,,0,1,0,0.341428974866,0.289396555185,0.289473684211
34887,26622,25,1221,2014,15622,596,0,22.8,,0,1,0,0.344535441966,0.290520737142,0.290526315789
34888,26623,25,1424,2014,16111,614,1,22.8,,0,1,0,0.40186388026,0.310153772032,0.309473684211
34889,26624,40,1100,2014,15358,586,0,22.8,,0,1,0,0.310364303869,0.279921307263,0.28
34890,26625,40,3021,2014,20369,777,0,22.8,,0,2,0,0.852866421915,0.481109728189,0.481052631579
34891,26625,40,2114,2015,18249,696,0,11.7,,1,2,1,0.767805232558,0.375196172249,0.375125376128
34892,26626,50,362,2014,13360,509,1,22.8,,0,1,0,0.10194860209,0.199702894769,0.198947368421
34893,26627,45,316,2014,13170,502,0,22.8,,0,1,0,0.0889579214911,0.192074517204,0.191578947368
34894,26628,40,1322,2014,15907,607,1,22.8,,0,1,0,0.373058458063,0.301963303489,0.302105263158
34895,26629,45,2663,2014,19243,734,0,22.8,,0,1,0,0.751765038125,0.43590155378,0.435789473684
34896,26630,30,574,2014,14020,535,0,22.8,,0,1,0,0.161818695284,0.226201469466,0.226315789474
34897,26631,20,242,2014,12879,491,1,22.8,,0,1,0,0.0680598700932,0.180391054724,0.18
34898,26632,25,1689,2014,16646,635,1,22.8,,0,1,0,0.476701496752,0.331633677279,0.331578947368
34899,26633,35,389,2014,13487,514,1,22.8,,0,1,0,0.109573566789,0.20480186293,0.204210526316
34900,26634,45,1672,2014,16613,634,1,22.8,,0,1,0,0.471900593053,0.330308748545,0.330526315789
34901,26635,40,10,2014,9928,378,1,22.8,,0,1,0,0.00254165489975,0.0619103063396,0.0610526315789
34902,26636,35,323,2014,13215,504,1,22.8,,0,1,0,0.0909347641909,0.193881238206,0.193684210526
34903,26637,45,2931,2014,20073,766,0,22.8,,0,1,0,0.827449872917,0.46922551893,0.469473684211
34904,26638,40,544,2014,13933,531,1,22.8,,0,1,0,0.153346512285,0.222708475529,0.222105263158
34905,26639,45,694,2015,14039,535,1,11.7,,1,2,1,0.251816860465,0.21404784689,0.213640922768
34906,26639,45,1984,2014,17292,660,1,22.8,,0,2,0,0.560011296244,0.357570160999,0.357894736842
34907,26640,35,245,2014,12888,491,1,22.8,,0,1,0,0.0689070883931,0.180752398924,0.18
34908,26641,25,203,2014,12645,482,1,22.8,,0,1,0,0.0570460321943,0.170996105513,0.170526315789
34909,26642,60,1894,2014,17106,652,1,22.8,,0,1,0,0.534594747247,0.350102380857,0.349473684211
34910,26643,25,1601,2014,16430,627,0,22.8,,0,1,0,0.451849759955,0.322961416469,0.323157894737
34911,26644,45,229,2014,12776,487,1,22.8,,0,1,0,0.0643885907936,0.176255671096,0.175789473684
34912,26645,35,2713,2014,19367,739,0,22.8,,0,1,0,0.765885343123,0.440880073875,0.441052631579
34913,26646,35,1466,2014,16177,617,1,22.8,,0,1,0,0.413724936459,0.312803629502,0.312631578947
34914,26647,15,1597,2015,16395,625,1,11.7,,1,2,1,0.579941860465,0.304229665072,0.303911735206
34915,26647,15,2483,2014,18597,709,1,22.8,,0,2,0,0.70093194013,0.409965070061,0.409473684211
34916,26648,30,986,2014,15076,575,1,22.8,,0,1,0,0.278170008472,0.268599188983,0.268421052632
34917,26649,30,38,2014,10985,419,1,22.8,,0,1,0,0.010449025699,0.104348175212,0.104210526316
34918,26650,25,3115,2014,20761,792,1,22.8,,0,1,0,0.879412595312,0.496848275585,0.496842105263
34919,26651,55,1903,2014,17129,653,1,22.8,,0,1,0,0.537136402146,0.351025816036,0.350526315789
34920,26652,50,2661,2014,19238,734,0,22.8,,0,1,0,0.751200225925,0.435700807002,0.435789473684
34921,26653,30,2782,2014,19583,747,0,22.8,,0,1,0,0.785371364021,0.449552334685,0.449473684211
34922,26654,45,1678,2014,16617,634,1,22.8,,0,1,0,0.473595029653,0.330469345967,0.330526315789
34923,26655,35,267,2014,12967,494,1,22.8,,0,1,0,0.0751200225925,0.183924198017,0.183157894737
34924,26656,45,2604,2014,19024,726,0,22.8,,0,1,0,0.735103078226,0.427108844903,0.427368421053
34925,26657,25,3214,2014,21318,813,1,22.8,,0,1,0,0.907370799209,0.519211466656,0.518947368421
34926,26658,55,2670,2014,19251,734,0,22.8,,0,1,0,0.753741880825,0.436222748625,0.435789473684
34927,26659,20,2963,2014,20167,769,1,22.8,,0,1,0,0.836486868116,0.472999558357,0.472631578947
34928,26660,20,343,2014,13296,507,1,22.8,,0,1,0,0.0965828861903,0.19713333601,0.196842105263
34929,26661,35,1647,2014,16540,631,0,22.8,,0,2,0,0.464840440554,0.327377845586,0.327368421053
34930,26661,35,1065,2015,15010,572,0,11.7,,1,2,1,0.386627906977,0.251215311005,0.25075225677
34931,26662,40,3281,2014,21657,826,0,22.8,,0,1,0,0.926292007907,0.532822098205,0.532631578947
34932,26663,45,3202,2014,21241,810,1,22.8,,0,1,0,0.90398192601,0.516119966275,0.515789473684
34933,26664,35,1456,2014,16159,616,1,22.8,,0,1,0,0.410900875459,0.312080941101,0.311578947368
34934,26665,30,2530,2014,18756,715,1,22.8,,0,1,0,0.714205026829,0.416348817601,0.415789473684
34935,26666,25,1410,2014,16089,614,1,22.8,,0,1,0,0.39791019486,0.309270486209,0.309473684211
34936,26667,40,960,2014,15002,572,1,22.8,,0,1,0,0.270827449873,0.265628136668,0.265263157895
34937,26668,35,246,2014,12889,491,1,22.8,,0,1,0,0.0691894944931,0.18079254828,0.18
34938,26669,25,1694,2014,16653,635,1,22.8,,0,1,0,0.478113527252,0.331914722769,0.331578947368
34939,26670,40,1645,2014,16539,631,1,22.8,,0,1,0,0.464275628354,0.32733769623,0.327368421053
34940,26671,30,2409,2014,18361,700,1,22.8,,0,1,0,0.680033888732,0.400489822138,0.4
34941,26672,25,2551,2014,18838,719,1,22.8,,0,1,0,0.720135554928,0.419641064761,0.42
34942,26673,25,1013,2014,15161,578,1,22.8,,0,1,0,0.285794973171,0.272011884209,0.271578947368
34943,26674,40,1706,2014,16685,636,1,22.8,,0,1,0,0.481502400452,0.333199502148,0.332631578947
34944,26675,35,2,2014,8502,324,1,22.8,,0,1,0,0.000282406099972,0.00465732524993,0.00421052631579
34945,26676,40,1869,2014,17052,650,1,22.8,,0,1,0,0.527534594747,0.347934315654,0.347368421053
34946,26677,25,2499,2014,18649,711,1,22.8,,0,1,0,0.705450437729,0.412052836552,0.411578947368
34947,26678,30,305,2014,13127,501,1,22.8,,0,1,0,0.0858514543914,0.190348094913,0.190526315789
34948,26679,25,1821,2014,16912,645,0,22.8,,0,1,0,0.513979101949,0.34231340587,0.342105263158
34949,26680,25,3113,2014,20750,791,0,22.8,,0,1,0,0.878847783112,0.496406632674,0.495789473684
34950,26681,35,2515,2014,18701,713,1,22.8,,0,1,0,0.709968935329,0.414140603043,0.413684210526
34951,26682,50,1128,2014,15426,588,1,22.8,,0,1,0,0.318271674668,0.282651463444,0.282105263158
34952,26683,45,3511,2014,23708,904,1,22.8,,0,1,0,0.991245410901,0.615168426547,0.614736842105
34953,26684,50,2673,2014,19259,735,1,22.8,,0,1,0,0.754589099125,0.43654394347,0.436842105263
34954,26685,40,987,2014,15078,575,1,22.8,,0,1,0,0.278452414572,0.268679487694,0.268421052632
34955,26686,20,1169,2014,15513,592,1,22.8,,0,1,0,0.329850324767,0.286144457381,0.286315789474
34956,26687,40,2221,2014,17863,681,1,22.8,,0,1,0,0.626941541937,0.380495443048,0.38
34957,26688,45,2390,2014,18315,699,1,22.8,,0,1,0,0.674668172833,0.398642951781,0.398947368421
34958,26689,40,936,2014,14960,571,0,22.8,,0,1,0,0.264049703474,0.263941863733,0.264210526316
34959,26690,35,3053,2014,20472,781,1,22.8,,0,1,0,0.861903417114,0.485245111816,0.485263157895
34960,26691,60,2176,2014,17736,676,0,22.8,,0,1,0,0.614233267439,0.375396474887,0.374736842105
34961,26692,40,809,2014,14645,558,1,22.8,,0,1,0,0.228184128777,0.251294816718,0.250526315789
34962,26693,35,660,2014,14250,543,1,22.8,,0,1,0,0.186105619881,0.235435821255,0.234736842105
34963,26694,25,423,2014,13572,518,1,22.8,,0,1,0,0.119175374188,0.208214558156,0.208421052632
34964,26695,20,1961,2014,17241,658,1,22.8,,0,1,0,0.553515955945,0.355522543863,0.355789473684
34965,26696,40,56,2014,11348,433,1,22.8,,0,1,0,0.0155323354984,0.118922391296,0.118947368421
34966,26697,40,865,2014,14794,564,1,22.8,,0,1,0,0.243998870376,0.257277070703,0.256842105263
34967,26698,45,24,2014,10703,408,1,22.8,,0,1,0,0.00649534029935,0.0930260569318,0.0926315789474
34968,26699,45,2285,2014,18011,687,1,22.8,,0,1,0,0.645015532335,0.386437547677,0.386315789474
34969,26700,20,3415,2014,22572,861,1,22.8,,0,1,0,0.964134425304,0.569558758582,0.569473684211
34970,26701,50,1211,2014,15595,595,1,22.8,,0,1,0,0.341711380966,0.289436704541,0.289473684211
34971,26702,35,2493,2014,18627,710,1,22.8,,0,1,0,0.70375600113,0.411169550729,0.410526315789
34972,26703,40,2002,2014,17334,661,1,22.8,,0,1,0,0.565094606043,0.359256433934,0.358947368421
34973,26704,35,431,2015,13275,506,1,11.7,,1,2,1,0.15625,0.184803827751,0.184553660983
34974,26704,30,538,2014,13914,531,1,22.8,,0,2,0,0.151652075685,0.221945637773,0.222105263158
34975,26705,35,3534,2014,24575,937,1,22.8,,0,1,0,0.9977407512,0.649977917854,0.649473684211
34976,26706,45,1288,2014,15839,604,1,22.8,,0,2,0,0.363456650664,0.299233147308,0.298947368421
34977,26706,50,1114,2015,15154,578,1,11.7,,1,2,1,0.404433139535,0.256727272727,0.256770310933
34978,26707,25,834,2014,14729,562,1,22.8,,0,1,0,0.235244281276,0.254667362589,0.254736842105
34979,26708,60,1652,2014,16550,631,0,22.8,,0,1,0,0.466252471053,0.327779339142,0.327368421053
34980,26709,40,3103,2014,20676,789,1,22.8,,0,1,0,0.876023722112,0.493435580359,0.493684210526
34981,26710,40,427,2014,13579,518,1,22.8,,0,1,0,0.120304998588,0.208495603646,0.208421052632
34982,26711,40,2621,2014,19090,728,1,22.8,,0,1,0,0.739903981926,0.429758702373,0.429473684211
34983,26712,50,654,2014,14241,543,1,22.8,,0,1,0,0.184411183282,0.235074477055,0.234736842105
34984,26713,35,874,2014,14815,565,1,22.8,,0,1,0,0.246540525275,0.258120207171,0.257894736842
34985,26714,40,534,2014,13892,530,1,22.8,,0,1,0,0.150522451285,0.221062351949,0.221052631579
34986,26715,25,1272,2014,15787,602,0,22.8,,0,1,0,0.358938153064,0.297145380817,0.296842105263
34987,26716,35,970,2014,15042,574,1,22.8,,0,1,0,0.273651510873,0.267234110893,0.267368421053
34988,26717,55,2651,2015,22561,861,0,11.7,,1,2,1,0.962936046512,0.540248803828,0.540621865597
34989,26717,50,3325,2014,21943,837,0,22.8,,0,2,0,0.938717876306,0.544304813908,0.544210526316
34990,26718,45,3195,2014,21224,810,1,22.8,,0,1,0,0.90200508331,0.515437427229,0.515789473684
34991,26719,35,2320,2014,18100,690,1,22.8,,0,1,0,0.654899745835,0.390010840326,0.389473684211
34992,26720,35,2009,2014,17342,661,1,22.8,,0,1,0,0.567071448743,0.359577628779,0.358947368421
34993,26721,25,1474,2014,16193,618,1,22.8,,0,1,0,0.415984185258,0.313446019191,0.313684210526
34994,26722,30,2179,2014,17744,677,0,22.8,,0,1,0,0.615080485738,0.375717669731,0.375789473684
34995,26723,45,1166,2014,15505,591,1,22.8,,0,2,0,0.329003106467,0.285823262537,0.285263157895
34996,26723,45,1158,2015,15263,582,1,11.7,,1,2,1,0.420421511628,0.260899521531,0.260782347041
34997,26724,40,1523,2014,16298,622,1,22.8,,0,1,0,0.429822084157,0.31766170153,0.317894736842
34998,26725,35,2294,2014,18031,688,1,22.8,,0,1,0,0.647557187235,0.387240534789,0.387368421053
34999,26726,15,1100,2014,15358,586,0,22.8,,0,1,0,0.310364303869,0.279921307263,0.28
35000,26727,45,2173,2014,17729,676,0,22.8,,0,1,0,0.613386049139,0.375115429397,0.374736842105
35001,26728,25,3395,2014,22406,855,1,22.8,,0,1,0,0.958486303304,0.562893965552,0.563157894737
35002,26729,35,650,2014,14230,543,1,22.8,,0,1,0,0.183281558882,0.234632834143,0.234736842105
35003,26730,30,2471,2015,20429,779,1,11.7,,1,2,1,0.897529069767,0.458641148325,0.458375125376
35004,26730,30,3132,2014,20854,795,1,22.8,,0,2,0,0.884213499012,0.500582165656,0.5
35005,26731,35,1615,2014,16463,628,0,22.8,,0,1,0,0.455803445354,0.324286345204,0.324210526316
35006,26732,45,3311,2014,21867,834,1,22.8,,0,1,0,0.934764190907,0.541253462882,0.541052631579
35007,26733,45,1827,2014,16919,645,1,22.8,,0,1,0,0.515673538548,0.342594451359,0.342105263158
35008,26734,25,2547,2014,18822,718,1,22.8,,0,1,0,0.719005930528,0.418998675071,0.418947368421
35009,26735,35,3411,2014,22535,860,1,22.8,,0,1,0,0.963004800904,0.568073232425,0.568421052632
35010,26736,40,278,2014,13000,496,0,22.8,,0,1,0,0.0782264896922,0.185249126752,0.185263157895
35011,26737,35,1778,2014,16841,642,1,22.8,,0,1,0,0.50183563965,0.339462801622,0.338947368421
35012,26738,40,600,2014,14084,537,1,22.8,,0,1,0,0.169161253883,0.228771028225,0.228421052632
